rank,scats_site,total_volume,months_present,first_month,last_month,avg_monthly_volume,max_monthly_volume,best_month,best_month_volume,percent_of_network,cumulative_volume,cumulative_percent,percentile_band
464,785,231545008,147,2014-01,2026-04,1575136.11,1919813,2025-10,1919813,0.042957,142518756521,26.440312,Top 10%
465,923,231332879,147,2014-01,2026-04,1573693.05,2085067,2021-11,2085067,0.042917,142750089400,26.483229,Top 10%
466,190,231278867,147,2014-01,2026-04,1573325.63,2900590,2025-06,2900590,0.042907,142981368267,26.526136,Top 10%
467,744,231209607,147,2014-01,2026-04,1572854.47,1805463,2018-03,1805463,0.042894,143212577874,26.569031,Top 10%
468,4772,230900268,147,2014-01,2026-04,1570750.12,2046908,2018-10,2046908,0.042837,143443478142,26.611868,Top 10%
469,3055,230663736,147,2014-01,2026-04,1569141.06,2409719,2024-10,2409719,0.042793,143674141878,26.654661,Top 10%
470,3946,230637428,147,2014-01,2026-04,1568962.1,2072552,2025-10,2072552,0.042788,143904779306,26.697449,Top 10%
471,4165,230577039,147,2014-01,2026-04,1568551.29,1922184,2015-10,1922184,0.042777,144135356345,26.740226,Top 10%
472,4999,230569580,147,2014-01,2026-04,1568500.54,2080494,2025-10,2080494,0.042776,144365925925,26.783002,Top 10%
473,4183,230478003,147,2014-01,2026-04,1567877.57,1873596,2017-03,1873596,0.042759,144596403928,26.82576,Top 10%
474,1023,230133793,147,2014-01,2026-04,1565536.01,2315498,2022-03,2315498,0.042695,144826537721,26.868455,Top 10%
475,2000,229750729,147,2014-01,2026-04,1562930.13,1863962,2014-05,1863962,0.042624,145056288450,26.911079,Top 10%
476,2034,229653935,147,2014-01,2026-04,1562271.67,2067920,2026-02,2067920,0.042606,145285942385,26.953685,Top 25%
477,3399,229617650,147,2014-01,2026-04,1562024.83,1805131,2019-03,1805131,0.042599,145515560035,26.996284,Top 25%
478,3065,229410129,147,2014-01,2026-04,1560613.12,1775392,2025-10,1775392,0.042561,145744970164,27.038844,Top 25%
479,4963,229276187,147,2014-01,2026-04,1559701.95,1737618,2024-10,1737618,0.042536,145974246351,27.08138,Top 25%
480,614,229239188,147,2014-01,2026-04,1559450.26,2047327,2024-11,2047327,0.042529,146203485539,27.123909,Top 25%
481,5286,229232768,147,2014-01,2026-04,1559406.59,2237067,2021-11,2237067,0.042528,146432718307,27.166436,Top 25%
482,1138,229152479,147,2014-01,2026-04,1558860.4,1847237,2019-05,1847237,0.042513,146661870786,27.208949,Top 25%
483,2933,228915258,147,2014-01,2026-04,1557246.65,2010723,2019-08,2010723,0.042469,146890786044,27.251418,Top 25%
484,2181,228672555,147,2014-01,2026-04,1555595.61,1976240,2025-10,1976240,0.042424,147119458599,27.293842,Top 25%
485,3236,228410823,147,2014-01,2026-04,1553815.12,2036569,2020-12,2036569,0.042375,147347869422,27.336217,Top 25%
486,168,228322699,147,2014-01,2026-04,1553215.64,1856394,2018-08,1856394,0.042359,147576192121,27.378576,Top 25%
487,775,228274981,147,2014-01,2026-04,1552891.03,3772314,2024-05,3772314,0.04235,147804467102,27.420925,Top 25%
488,860,227760150,147,2014-01,2026-04,1549388.78,1751680,2021-03,1751680,0.042254,148032227252,27.46318,Top 25%
489,777,227631720,147,2014-01,2026-04,1548515.1,1829976,2025-10,1829976,0.042231,148259858972,27.50541,Top 25%
490,2183,227440764,147,2014-01,2026-04,1547216.08,1986316,2025-10,1986316,0.042195,148487299736,27.547606,Top 25%
491,4263,227379093,147,2014-01,2026-04,1546796.55,1878298,2014-10,1878298,0.042184,148714678829,27.589789,Top 25%
492,2603,227217287,147,2014-01,2026-04,1545695.83,1730338,2019-10,1730338,0.042154,148941896116,27.631943,Top 25%
493,4676,227175147,147,2014-01,2026-04,1545409.16,2938017,2024-07,2938017,0.042146,149169071263,27.674089,Top 25%
494,251,227129022,147,2014-01,2026-04,1545095.39,1870780,2019-03,1870780,0.042137,149396200285,27.716226,Top 25%
495,1396,227025325,147,2014-01,2026-04,1544389.97,1857773,2025-10,1857773,0.042118,149623225610,27.758344,Top 25%
496,2814,226905626,147,2014-01,2026-04,1543575.69,1976623,2020-12,1976623,0.042096,149850131236,27.80044,Top 25%
497,3125,226679714,147,2014-01,2026-04,1542038.87,2900900,2020-06,2900900,0.042054,150076810950,27.842494,Top 25%
498,962,226524685,147,2014-01,2026-04,1540984.25,1857891,2017-10,1857891,0.042025,150303335635,27.88452,Top 25%
499,176,226398744,147,2014-01,2026-04,1540127.51,1940194,2018-10,1940194,0.042002,150529734379,27.926521,Top 25%
500,2797,226281211,147,2014-01,2026-04,1539327.97,1903805,2025-10,1903805,0.04198,150756015590,27.968502,Top 25%
501,174,226208792,147,2014-01,2026-04,1538835.32,1979132,2024-10,1979132,0.041967,150982224382,28.010468,Top 25%
502,4176,226143287,147,2014-01,2026-04,1538389.71,1832744,2025-10,1832744,0.041954,151208367669,28.052423,Top 25%
503,683,225962562,125,2014-01,2026-04,1807700.5,2115007,2018-03,2115007,0.041921,151434330231,28.094344,Top 25%
504,4321,225853647,147,2014-01,2026-04,1536419.37,1847778,2019-05,1847778,0.041901,151660183878,28.136244,Top 25%
505,605,225630360,147,2014-01,2026-04,1534900.41,2255190,2021-11,2255190,0.041859,151885814238,28.178104,Top 25%
506,965,225610326,147,2014-01,2026-04,1534764.12,1816095,2022-03,1816095,0.041856,152111424564,28.219959,Top 25%
507,2611,225521394,147,2014-01,2026-04,1534159.14,1987928,2019-05,1987928,0.041839,152336945958,28.261798,Top 25%
508,4521,225386990,147,2014-01,2026-04,1533244.83,1861479,2017-03,1861479,0.041814,152562332948,28.303612,Top 25%
509,5002,225358122,147,2014-01,2026-04,1533048.45,3055959,2019-03,3055959,0.041809,152787691070,28.345421,Top 25%
510,107,225342485,147,2014-01,2026-04,1532942.07,1753251,2024-05,1753251,0.041806,153013033555,28.387227,Top 25%
511,2945,225300784,147,2014-01,2026-04,1532658.39,2024784,2025-10,2024784,0.041798,153238334339,28.429025,Top 25%
512,3057,225254319,147,2014-01,2026-04,1532342.31,1850800,2025-10,1850800,0.04179,153463588658,28.470815,Top 25%
513,4560,225180385,147,2014-01,2026-04,1531839.35,2037822,2017-08,2037822,0.041776,153688769043,28.512591,Top 25%
514,4686,225035640,147,2014-01,2026-04,1530854.69,3611941,2019-03,3611941,0.041749,153913804683,28.55434,Top 25%
515,577,224865163,147,2014-01,2026-04,1529694.99,1758098,2019-03,1758098,0.041717,154138669846,28.596057,Top 25%
516,4773,224538256,147,2014-01,2026-04,1527471.13,2516525,2014-01,2516525,0.041657,154363208102,28.637714,Top 25%
517,3129,224442156,147,2014-01,2026-04,1526817.39,1856332,2023-03,1856332,0.041639,154587650258,28.679353,Top 25%
518,3705,224440053,119,2015-05,2026-04,1886050.87,5894351,2021-03,5894351,0.041638,154812090311,28.720991,Top 25%
519,2610,224324790,147,2014-01,2026-04,1526018.98,1761686,2016-10,1761686,0.041617,155036415101,28.762608,Top 25%
520,696,223956121,147,2014-01,2026-04,1523511.03,1859827,2025-08,1859827,0.041549,155260371222,28.804157,Top 25%
521,4880,223811901,147,2014-01,2026-04,1522529.94,1755267,2025-10,1755267,0.041522,155484183123,28.845679,Top 25%
522,4460,223550235,147,2014-01,2026-04,1520749.9,2121830,2023-08,2121830,0.041473,155707733358,28.887152,Top 25%
523,3318,223514091,147,2014-01,2026-04,1520504.02,1927722,2024-05,1927722,0.041467,155931247449,28.928619,Top 25%
524,3340,223510617,147,2014-01,2026-04,1520480.39,1843693,2017-10,1843693,0.041466,156154758066,28.970085,Top 25%
525,2500,223431577,147,2014-01,2026-04,1519942.7,1749641,2024-10,1749641,0.041451,156378189643,29.011536,Top 25%
526,5016,223270066,147,2014-01,2026-04,1518843.99,1864860,2024-10,1864860,0.041421,156601459709,29.052958,Top 25%
527,764,223160012,147,2014-01,2026-04,1518095.32,1768624,2017-03,1768624,0.041401,156824619721,29.094359,Top 25%
528,3242,223152090,147,2014-01,2026-04,1518041.43,2026211,2025-10,2026211,0.0414,157047771811,29.135758,Top 25%
529,2203,222709522,147,2014-01,2026-04,1515030.76,1935483,2017-03,1935483,0.041317,157270481333,29.177076,Top 25%
530,4682,222394479,147,2014-01,2026-04,1512887.61,1948777,2015-12,1948777,0.041259,157492875812,29.218335,Top 25%
531,3017,222390315,147,2014-01,2026-04,1512859.29,1907566,2017-05,1907566,0.041258,157715266127,29.259593,Top 25%
532,932,221549322,147,2014-01,2026-04,1507138.24,1750384,2014-10,1750384,0.041102,157936815449,29.300695,Top 25%
533,3042,221468626,147,2014-01,2026-04,1506589.29,1810607,2025-03,1810607,0.041087,158158284075,29.341782,Top 25%
534,863,221350028,147,2014-01,2026-04,1505782.5,2056984,2019-10,2056984,0.041065,158379634103,29.382848,Top 25%
535,786,221286393,147,2014-01,2026-04,1505349.61,1720434,2025-10,1720434,0.041053,158600920496,29.423901,Top 25%
536,3912,221135304,147,2014-01,2026-04,1504321.8,1808372,2017-03,1808372,0.041025,158822055800,29.464926,Top 25%
537,4879,221019164,147,2014-01,2026-04,1503531.73,2084006,2015-07,2084006,0.041004,159043074964,29.50593,Top 25%
538,3797,220963813,147,2014-01,2026-04,1503155.19,1741159,2014-05,1741159,0.040994,159264038777,29.546924,Top 25%
539,1118,220917934,145,2014-01,2026-04,1523571.96,1846337,2021-03,1846337,0.040985,159484956711,29.587909,Top 25%
540,3988,220885753,147,2014-01,2026-04,1502624.17,1879601,2026-03,1879601,0.040979,159705842464,29.628888,Top 25%
541,3710,220874051,147,2014-01,2026-04,1502544.56,1839869,2015-12,1839869,0.040977,159926716515,29.669865,Top 25%
542,2715,220863891,147,2014-01,2026-04,1502475.45,1924074,2021-12,1924074,0.040975,160147580406,29.71084,Top 25%
543,865,220030171,147,2014-01,2026-04,1496803.88,1708901,2023-03,1708901,0.04082,160367610577,29.75166,Top 25%
544,2606,219999972,147,2014-01,2026-04,1496598.45,1937567,2025-10,1937567,0.040815,160587610549,29.792475,Top 25%
545,2876,219964784,147,2014-01,2026-04,1496359.07,1663254,2019-10,1663254,0.040808,160807575333,29.833283,Top 25%
546,1050,219928506,147,2014-01,2026-04,1496112.29,2119707,2022-03,2119707,0.040801,161027503839,29.874085,Top 25%
547,5141,219721082,143,2014-05,2026-04,1536511.06,1885654,2024-08,1885654,0.040763,161247224921,29.914848,Top 25%
548,796,219531105,147,2014-01,2026-04,1493408.88,1771108,2018-10,1771108,0.040728,161466756026,29.955576,Top 25%
549,5820,219490847,146,2014-01,2026-04,1503361.97,5126240,2022-08,5126240,0.04072,161686246873,29.996296,Top 25%
550,888,219427889,147,2014-01,2026-04,1492706.73,1678968,2017-03,1678968,0.040709,161905674762,30.037004,Top 25%
551,4162,218995956,147,2014-01,2026-04,1489768.41,1974360,2017-03,1974360,0.040628,162124670718,30.077633,Top 25%
552,5017,218983447,147,2014-01,2026-04,1489683.31,1769022,2026-01,1769022,0.040626,162343654165,30.118259,Top 25%
553,3637,218747772,147,2014-01,2026-04,1488080.08,2290923,2025-10,2290923,0.040582,162562401937,30.158842,Top 25%
554,3350,218698362,147,2014-01,2026-04,1487743.96,1792724,2018-03,1792724,0.040573,162781100299,30.199415,Top 25%
555,2846,218592158,147,2014-01,2026-04,1487021.48,1908283,2014-03,1908283,0.040554,162999692457,30.239968,Top 25%
556,661,218221370,147,2014-01,2026-04,1484499.12,3062651,2016-10,3062651,0.040485,163217913827,30.280453,Top 25%
557,3341,218131328,147,2014-01,2026-04,1483886.59,1769290,2017-10,1769290,0.040468,163436045155,30.320921,Top 25%
558,3130,217470977,147,2014-01,2026-04,1479394.4,1800397,2025-05,1800397,0.040346,163653516132,30.361267,Top 25%
559,493,217404364,147,2014-01,2026-04,1478941.25,1744924,2025-10,1744924,0.040333,163870920496,30.4016,Top 25%
560,3063,217402378,147,2014-01,2026-04,1478927.74,1712379,2025-10,1712379,0.040333,164088322874,30.441933,Top 25%
561,1012,216931927,147,2014-01,2026-04,1475727.39,1718348,2025-10,1718348,0.040246,164305254801,30.482178,Top 25%
562,5111,216906580,147,2014-01,2026-04,1475554.97,1685782,2024-12,1685782,0.040241,164522161381,30.522419,Top 25%
563,2427,216632973,147,2014-01,2026-04,1473693.69,1796245,2022-03,1796245,0.04019,164738794354,30.562609,Top 25%
564,5020,216530493,147,2014-01,2026-04,1472996.55,1708690,2021-03,1708690,0.040171,164955324847,30.602781,Top 25%
565,189,216491082,147,2014-01,2026-04,1472728.45,1723264,2017-10,1723264,0.040164,165171815929,30.642944,Top 25%
566,4283,216359035,147,2014-01,2026-04,1471830.17,1832828,2014-05,1832828,0.040139,165388174964,30.683084,Top 25%
567,5903,216352124,144,2014-01,2026-04,1502445.31,3077222,2018-01,3077222,0.040138,165604527088,30.723222,Top 25%
568,3067,216257056,147,2014-01,2026-04,1471136.44,1678301,2025-10,1678301,0.04012,165820784144,30.763342,Top 25%
569,3558,215974856,147,2014-01,2026-04,1469216.71,1718995,2019-10,1718995,0.040068,166036759000,30.80341,Top 25%
570,3068,215754642,147,2014-01,2026-04,1467718.65,1714937,2025-10,1714937,0.040027,166252513642,30.843437,Top 25%
571,105,215643400,147,2014-01,2026-04,1466961.9,1658146,2018-05,1658146,0.040007,166468157042,30.883444,Top 25%
572,305,215598388,147,2014-01,2026-04,1466655.7,1753123,2025-10,1753123,0.039998,166683755430,30.923442,Top 25%
573,4741,215527454,147,2014-01,2026-04,1466173.16,2629055,2014-01,2629055,0.039985,166899282884,30.963427,Top 25%
574,4085,215522291,147,2014-01,2026-04,1466138.03,2213721,2022-03,2213721,0.039984,167114805175,31.003411,Top 25%
575,1122,215402072,147,2014-01,2026-04,1465320.22,1805516,2022-05,1805516,0.039962,167330207247,31.043373,Top 25%
576,4404,215267862,147,2014-01,2026-04,1464407.22,1833651,2014-10,1833651,0.039937,167545475109,31.083309,Top 25%
577,3720,215235329,147,2014-01,2026-04,1464185.91,2055911,2019-05,2055911,0.039931,167760710438,31.12324,Top 25%
578,2519,215149880,147,2014-01,2026-04,1463604.63,1823236,2025-03,1823236,0.039915,167975860318,31.163155,Top 25%
579,1336,215008660,147,2014-01,2026-04,1462643.95,1689611,2018-05,1689611,0.039889,168190868978,31.203044,Top 25%
580,4004,214963306,147,2014-01,2026-04,1462335.41,2184603,2018-11,2184603,0.03988,168405832284,31.242924,Top 25%
581,451,214889593,147,2014-01,2026-04,1461833.97,1743525,2022-03,1743525,0.039867,168620721877,31.282791,Top 25%
582,4463,214805368,147,2014-01,2026-04,1461261.01,1678290,2014-05,1678290,0.039851,168835527245,31.322642,Top 25%
583,3987,214707331,147,2014-01,2026-04,1460594.09,1898645,2018-05,1898645,0.039833,169050234576,31.362475,Top 25%
584,1105,214625169,147,2014-01,2026-04,1460035.16,1724696,2025-05,1724696,0.039818,169264859745,31.402292,Top 25%
585,2920,214616393,147,2014-01,2026-04,1459975.46,1895006,2019-10,1895006,0.039816,169479476138,31.442108,Top 25%
586,2504,214443852,147,2014-01,2026-04,1458801.71,1713318,2024-07,1713318,0.039784,169693919990,31.481892,Top 25%
587,337,213858152,147,2014-01,2026-04,1454817.36,1702411,2026-03,1702411,0.039675,169907778142,31.521568,Top 25%
588,2714,213512983,147,2014-01,2026-04,1452469.27,1817383,2023-05,1817383,0.039611,170121291125,31.561179,Top 25%
589,4601,213337280,147,2014-01,2026-04,1451274.01,2323185,2026-03,2323185,0.039579,170334628405,31.600758,Top 25%
590,548,213204093,147,2014-01,2026-04,1450367.98,2273105,2025-03,2273105,0.039554,170547832498,31.640312,Top 25%
591,3658,213143774,137,2014-09,2026-04,1555793.97,1868162,2025-03,1868162,0.039543,170760976272,31.679854,Top 25%
592,1337,213099327,147,2014-01,2026-04,1449655.29,2111927,2021-11,2111927,0.039535,170974075599,31.719389,Top 25%
593,793,212859552,147,2014-01,2026-04,1448024.16,1821921,2016-11,1821921,0.03949,171186935151,31.758879,Top 25%
594,3683,212627975,147,2014-01,2026-04,1446448.81,1740267,2024-08,1740267,0.039447,171399563126,31.798326,Top 25%
595,2565,212589378,147,2014-01,2026-04,1446186.24,1979598,2025-03,1979598,0.03944,171612152504,31.837766,Top 25%
596,2402,212545149,147,2014-01,2026-04,1445885.37,1608310,2016-08,1608310,0.039432,171824697653,31.877198,Top 25%
597,2866,212532006,147,2014-01,2026-04,1445795.96,1781128,2018-05,1781128,0.039429,172037229659,31.916627,Top 25%
598,939,212473871,147,2014-01,2026-04,1445400.48,1705144,2017-03,1705144,0.039418,172249703530,31.956046,Top 25%
599,2146,212277821,147,2014-01,2026-04,1444066.81,1637108,2018-03,1637108,0.039382,172461981351,31.995428,Top 25%
600,3101,212152752,147,2014-01,2026-04,1443216.0,1706629,2019-05,1706629,0.039359,172674134103,32.034787,Top 25%
601,4935,212076776,147,2014-01,2026-04,1442699.16,1846951,2025-10,1846951,0.039345,172886210879,32.074131,Top 25%
602,700,212047731,146,2014-01,2026-04,1452381.72,2132199,2026-03,2132199,0.039339,173098258610,32.113471,Top 25%
603,2219,211938388,147,2014-01,2026-04,1441757.74,1661061,2023-10,1661061,0.039319,173310196998,32.15279,Top 25%
604,1103,211852367,147,2014-01,2026-04,1441172.56,1767892,2015-09,1767892,0.039303,173522049365,32.192093,Top 25%
605,3535,211782578,124,2015-12,2026-04,1707924.02,2345457,2025-10,2345457,0.03929,173733831943,32.231383,Top 25%
606,3131,211756960,147,2014-01,2026-04,1440523.54,1703569,2019-05,1703569,0.039285,173945588903,32.270669,Top 25%
607,3643,211388089,147,2014-01,2026-04,1438014.21,1964878,2025-10,1964878,0.039217,174156976992,32.309886,Top 25%
608,2205,211342441,147,2014-01,2026-04,1437703.68,1811768,2014-07,1811768,0.039209,174368319433,32.349095,Top 25%
609,936,211304992,147,2014-01,2026-04,1437448.93,1748748,2017-05,1748748,0.039202,174579624425,32.388296,Top 25%
610,3267,211157160,147,2014-01,2026-04,1436443.27,1745618,2025-10,1745618,0.039174,174790781585,32.42747,Top 25%
611,4962,211055273,147,2014-01,2026-04,1435750.16,1758991,2025-11,1758991,0.039155,175001836858,32.466626,Top 25%
612,3559,210876736,147,2014-01,2026-04,1434535.62,1718926,2019-08,1718926,0.039122,175212713594,32.505748,Top 25%
613,504,210811091,147,2014-01,2026-04,1434089.05,1957240,2023-11,1957240,0.03911,175423524685,32.544858,Top 25%
614,483,210593393,147,2014-01,2026-04,1432608.12,2152641,2021-11,2152641,0.03907,175634118078,32.583928,Top 25%
615,4783,210591011,147,2014-01,2026-04,1432591.91,1825035,2019-05,1825035,0.039069,175844709089,32.622997,Top 25%
616,4475,210319592,147,2014-01,2026-04,1430745.52,1650599,2025-03,1650599,0.039019,176055028681,32.662016,Top 25%
617,924,210298330,147,2014-01,2026-04,1430600.88,2123633,2018-03,2123633,0.039015,176265327011,32.701031,Top 25%
618,1698,210210382,122,2016-02,2026-04,1723035.92,2422138,2023-03,2422138,0.038999,176475537393,32.740029,Top 25%
619,1306,210152914,140,2014-08,2026-04,1501092.24,1706131,2017-03,1706131,0.038988,176685690307,32.779017,Top 25%
620,4651,209701606,147,2014-01,2026-04,1426541.54,1666452,2025-10,1666452,0.038904,176895391913,32.817921,Top 25%
621,455,209656005,147,2014-01,2026-04,1426231.33,1673732,2017-10,1673732,0.038896,177105047918,32.856817,Top 25%
622,3312,209332984,147,2014-01,2026-04,1424033.9,2662500,2016-05,2662500,0.038836,177314380902,32.895653,Top 25%
623,400,209194029,147,2014-01,2026-04,1423088.63,1795611,2025-10,1795611,0.03881,177523574931,32.934463,Top 25%
624,317,209118091,147,2014-01,2026-04,1422572.05,1784506,2025-11,1784506,0.038796,177732693022,32.973259,Top 25%
625,970,209083298,147,2014-01,2026-04,1422335.36,1672341,2019-05,1672341,0.038789,177941776320,33.012048,Top 25%
626,1196,209070147,147,2014-01,2026-04,1422245.9,1658324,2021-12,1658324,0.038787,178150846467,33.050835,Top 25%
627,3362,209046337,145,2014-01,2026-04,1441698.88,1722122,2018-03,1722122,0.038783,178359892804,33.089618,Top 25%
628,1390,208910821,142,2014-06,2026-04,1471202.96,2421482,2025-10,2421482,0.038757,178568803625,33.128375,Top 25%
629,4115,208907933,147,2014-01,2026-04,1421142.4,1604064,2025-10,1604064,0.038757,178777711558,33.167132,Top 25%
630,3272,208880267,147,2014-01,2026-04,1420954.2,2054319,2024-05,2054319,0.038752,178986591825,33.205884,Top 25%
631,4652,208587039,147,2014-01,2026-04,1418959.45,1948107,2025-03,1948107,0.038697,179195178864,33.244581,Top 25%
632,556,208450748,147,2014-01,2026-04,1418032.3,1844645,2023-10,1844645,0.038672,179403629612,33.283254,Top 25%
633,2502,208380484,147,2014-01,2026-04,1417554.31,2422315,2023-03,2422315,0.038659,179612010096,33.321913,Top 25%
634,2823,208316745,147,2014-01,2026-04,1417120.71,1815176,2025-10,1815176,0.038647,179820326841,33.36056,Top 25%
635,2941,208276491,147,2014-01,2026-04,1416846.88,1773504,2018-03,1773504,0.03864,180028603332,33.3992,Top 25%
636,871,208241452,147,2014-01,2026-04,1416608.52,1617365,2025-05,1617365,0.038633,180236844784,33.437833,Top 25%
637,3600,208207491,147,2014-01,2026-04,1416377.49,1817356,2022-03,1817356,0.038627,180445052275,33.47646,Top 25%
638,4961,208078545,147,2014-01,2026-04,1415500.31,1836659,2016-12,1836659,0.038603,180653130820,33.515063,Top 25%
639,2830,207909029,147,2014-01,2026-04,1414347.14,2898576,2026-03,2898576,0.038572,180861039849,33.553635,Top 25%
640,587,207856919,147,2014-01,2026-04,1413992.65,2184883,2015-12,2184883,0.038562,181068896768,33.592197,Top 25%
641,4675,207771751,147,2014-01,2026-04,1413413.27,1641235,2016-07,1641235,0.038546,181276668519,33.630743,Top 25%
642,2925,207562798,147,2014-01,2026-04,1411991.82,1867508,2017-03,1867508,0.038507,181484231317,33.66925,Top 25%
643,4050,207285659,147,2014-01,2026-04,1410106.52,1670221,2017-05,1670221,0.038456,181691516976,33.707706,Top 25%
644,3091,207275358,147,2014-01,2026-04,1410036.45,1688445,2025-10,1688445,0.038454,181898792334,33.74616,Top 25%
645,141,207254103,147,2014-01,2026-04,1409891.86,1588228,2020-12,1588228,0.03845,182106046437,33.78461,Top 25%
646,549,207173626,147,2014-01,2026-04,1409344.39,1625414,2024-10,1625414,0.038435,182313220063,33.823045,Top 25%
647,1699,207086768,122,2016-02,2026-04,1697432.52,2379343,2024-10,2379343,0.038419,182520306831,33.861465,Top 25%
648,319,207034495,147,2014-01,2026-04,1408397.93,1714701,2025-11,1714701,0.038409,182727341326,33.899874,Top 25%
649,3566,206992312,147,2014-01,2026-04,1408110.97,1675012,2017-03,1675012,0.038402,182934333638,33.938275,Top 25%
650,543,206965164,147,2014-01,2026-04,1407926.29,1650421,2016-12,1650421,0.038397,183141298802,33.976672,Top 25%
651,2629,206897559,147,2014-01,2026-04,1407466.39,1670464,2025-10,1670464,0.038384,183348196361,34.015056,Top 25%
652,239,206775740,147,2014-01,2026-04,1406637.69,2055183,2017-05,2055183,0.038361,183554972101,34.053417,Top 25%
653,710,206770344,147,2014-01,2026-04,1406600.98,1704858,2022-05,1704858,0.03836,183761742445,34.091778,Top 25%
654,1102,206747132,147,2014-01,2026-04,1406443.07,1680746,2016-11,1680746,0.038356,183968489577,34.130134,Top 25%
655,1304,206566685,147,2014-01,2026-04,1405215.54,1680524,2018-08,1680524,0.038323,184175056262,34.168456,Top 25%
656,448,206368523,147,2014-01,2026-04,1403867.5,1712113,2025-03,1712113,0.038286,184381424785,34.206742,Top 25%
657,157,206328666,147,2014-01,2026-04,1403596.37,1664696,2024-12,1664696,0.038278,184587753451,34.245021,Top 25%
658,179,206277480,147,2014-01,2026-04,1403248.16,1761309,2016-08,1761309,0.038269,184794030931,34.28329,Top 25%
659,4550,206172399,147,2014-01,2026-04,1402533.33,1817595,2019-10,1817595,0.038249,185000203330,34.321539,Top 25%
660,537,206091087,147,2014-01,2026-04,1401980.18,1834958,2023-10,1834958,0.038234,185206294417,34.359773,Top 25%
661,3617,205936508,147,2014-01,2026-04,1400928.63,1620378,2025-03,1620378,0.038206,185412230925,34.397979,Top 25%
662,2331,205743265,147,2014-01,2026-04,1399614.05,1778838,2015-12,1778838,0.03817,185617974190,34.436149,Top 25%
663,3487,205724720,147,2014-01,2026-04,1399487.89,1636735,2017-03,1636735,0.038166,185823698910,34.474315,Top 25%
664,2818,205512402,146,2014-01,2026-04,1407619.19,1920716,2020-12,1920716,0.038127,186029211312,34.512442,Top 25%
665,2163,205507598,147,2014-01,2026-04,1398010.87,1655562,2024-10,1655562,0.038126,186234718910,34.550568,Top 25%
666,3206,205321556,147,2014-01,2026-04,1396745.28,2268801,2022-03,2268801,0.038092,186440040466,34.58866,Top 25%
667,2864,205172060,147,2014-01,2026-04,1395728.3,1980127,2025-10,1980127,0.038064,186645212526,34.626724,Top 25%
668,3618,204949698,147,2014-01,2026-04,1394215.63,1675910,2025-03,1675910,0.038023,186850162224,34.664746,Top 25%
669,3398,204848946,147,2014-01,2026-04,1393530.24,1898896,2025-03,1898896,0.038004,187055011170,34.70275,Top 25%
670,4405,204784234,147,2014-01,2026-04,1393090.03,1652262,2016-08,1652262,0.037992,187259795404,34.740742,Top 25%
671,3603,204718759,147,2014-01,2026-04,1392644.62,2117218,2015-03,2117218,0.03798,187464514163,34.778722,Top 25%
672,4564,204687645,147,2014-01,2026-04,1392432.96,2150154,2015-07,2150154,0.037974,187669201808,34.816696,Top 25%
673,4886,204549342,147,2014-01,2026-04,1391492.12,1626033,2017-03,1626033,0.037948,187873751150,34.854644,Top 25%
674,3483,204537984,147,2014-01,2026-04,1391414.86,1717014,2024-11,1717014,0.037946,188078289134,34.892591,Top 25%
675,3821,204491277,147,2014-01,2026-04,1391097.12,1629570,2017-03,1629570,0.037938,188282780411,34.930528,Top 25%
676,941,204447851,147,2014-01,2026-04,1390801.71,1611145,2017-10,1611145,0.037929,188487228262,34.968458,Top 25%
677,3599,204433903,147,2014-01,2026-04,1390706.82,1697994,2025-10,1697994,0.037927,188691662165,35.006384,Top 25%
678,201,204391826,147,2014-01,2026-04,1390420.59,1612663,2017-10,1612663,0.037919,188896053991,35.044304,Top 25%
679,311,204323129,147,2014-01,2026-04,1389953.26,1935195,2024-05,1935195,0.037906,189100377120,35.08221,Top 25%
680,4170,204291384,147,2014-01,2026-04,1389737.31,1800578,2017-05,1800578,0.0379,189304668504,35.12011,Top 25%
681,4049,204255694,147,2014-01,2026-04,1389494.52,1757023,2016-05,1757023,0.037894,189508924198,35.158004,Top 25%
682,5328,204012714,145,2014-03,2026-04,1406984.23,1912902,2025-10,1912902,0.037849,189712936912,35.195853,Top 25%
683,4816,204003936,147,2014-01,2026-04,1387781.88,1905511,2022-07,1905511,0.037847,189916940848,35.2337,Top 25%
684,3663,203853752,147,2014-01,2026-04,1386760.22,1658139,2018-03,1658139,0.037819,190120794600,35.271519,Top 25%
685,3635,203817203,147,2014-01,2026-04,1386511.59,1861885,2025-10,1861885,0.037812,190324611803,35.309332,Top 25%
686,139,203598210,147,2014-01,2026-04,1385021.84,1981670,2015-10,1981670,0.037772,190528210013,35.347104,Top 25%
687,4932,203585790,147,2014-01,2026-04,1384937.35,1721324,2024-10,1721324,0.03777,190731795803,35.384873,Top 25%
688,4930,203483290,147,2014-01,2026-04,1384240.07,1756722,2019-05,1756722,0.037751,190935279093,35.422624,Top 25%
689,1093,203375127,147,2014-01,2026-04,1383504.27,1634968,2022-03,1634968,0.03773,191138654220,35.460354,Top 25%
690,360,203316629,147,2014-01,2026-04,1383106.32,1716804,2025-03,1716804,0.03772,191341970849,35.498074,Top 25%
691,1064,203195052,147,2014-01,2026-04,1382279.27,1724098,2015-08,1724098,0.037697,191545165901,35.535771,Top 25%
692,2147,203076634,147,2014-01,2026-04,1381473.7,1709182,2025-10,1709182,0.037675,191748242535,35.573446,Top 25%
